latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
32.560869,-115.421777,039,037,4516,6127,2023-10-10,1816,L9,H,D
32.572661,-115.136849,039,037,5407,6069,2023-10-10,1816,L9,H,D
32.770642,-115.539147,039,037,4138,5357,2023-10-10,1816,L9,H,D
33.142646,-115.446497,039,037,4407,3978,2023-10-10,1816,L9,H,D
33.14265,-115.446819,039,037,4406,3978,2023-10-10,1816,L9,H,D
33.142909,-115.445849,039,037,4409,3977,2023-10-10,1816,L9,H,D
33.142913,-115.446171,039,037,4408,3977,2023-10-10,1816,L9,H,D
33.142917,-115.446492,039,037,4407,3977,2023-10-10,1816,L9,H,D
33.142921,-115.446814,039,037,4406,3977,2023-10-10,1816,L9,H,D
33.142925,-115.447135,039,037,4405,3977,2023-10-10,1816,L9,H,D
33.143179,-115.445844,039,037,4409,3976,2023-10-10,1816,L9,H,D
33.143183,-115.446166,039,037,4408,3976,2023-10-10,1816,L9,H,D
33.143187,-115.446487,039,037,4407,3976,2023-10-10,1816,L9,H,D
33.143191,-115.446809,039,037,4406,3976,2023-10-10,1816,L9,H,D
33.143195,-115.447131,039,037,4405,3976,2023-10-10,1816,L9,H,D
33.143454,-115.446161,039,037,4408,3975,2023-10-10,1816,L9,H,D
33.143458,-115.446483,039,037,4407,3975,2023-10-10,1816,L9,H,D
33.143462,-115.446804,039,037,4406,3975,2023-10-10,1816,L9,H,D
33.143466,-115.447126,039,037,4405,3975,2023-10-10,1816,L9,H,D
33.143724,-115.446156,039,037,4408,3974,2023-10-10,1816,L9,H,D
33.143728,-115.446478,039,037,4407,3974,2023-10-10,1816,L9,H,D
33.143732,-115.446799,039,037,4406,3974,2023-10-10,1816,L9,H,D
33.143736,-115.447121,039,037,4405,3974,2023-10-10,1816,L9,H,D
33.14374,-115.447443,039,037,4404,3974,2023-10-10,1816,L9,L,D
33.143995,-115.446152,039,037,4408,3973,2023-10-10,1816,L9,L,D
33.143999,-115.446473,039,037,4407,3973,2023-10-10,1816,L9,H,D
33.144003,-115.446795,039,037,4406,3973,2023-10-10,1816,L9,H,D
33.144007,-115.447116,039,037,4405,3973,2023-10-10,1816,L9,H,D
33.144011,-115.447438,039,037,4404,3973,2023-10-10,1816,L9,H,D
33.144273,-115.44679,039,037,4406,3972,2023-10-10,1816,L9,H,D
33.144277,-115.447111,039,037,4405,3972,2023-10-10,1816,L9,H,D
33.144281,-115.447433,039,037,4404,3972,2023-10-10,1816,L9,L,D
33.144544,-115.446785,039,037,4406,3971,2023-10-10,1816,L9,L,D
33.579616,-116.033156,039,037,2568,2385,2023-10-10,1816,L9,L,D
33.579619,-116.03348,039,037,2567,2385,2023-10-10,1816,L9,L,D
33.579621,-116.033803,039,037,2566,2385,2023-10-10,1816,L9,H,D
33.579884,-116.03283,039,037,2569,2384,2023-10-10,1816,L9,H,D
33.579887,-116.033153,039,037,2568,2384,2023-10-10,1816,L9,H,D
33.579889,-116.033477,039,037,2567,2384,2023-10-10,1816,L9,H,D
33.579892,-116.0338,039,037,2566,2384,2023-10-10,1816,L9,H,D
33.579897,-116.034446,039,037,2564,2384,2023-10-10,1816,L9,H,D
33.580155,-116.032827,039,037,2569,2383,2023-10-10,1816,L9,H,D
33.580157,-116.03315,039,037,2568,2383,2023-10-10,1816,L9,H,D
33.58016,-116.033474,039,037,2567,2383,2023-10-10,1816,L9,H,D
33.580162,-116.033797,039,037,2566,2383,2023-10-10,1816,L9,H,D
