country_id,latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
USA,39.673975,-77.346717,016,032,5688,6487,2023-11-02,1552,L8,M,D
USA,39.674245,-77.346726,016,032,5688,6486,2023-11-02,1552,L8,M,D
USA,39.676641,-77.348556,016,032,5683,6477,2023-11-02,1552,L8,M,D
USA,39.676648,-77.348207,016,032,5684,6477,2023-11-02,1552,L8,M,D
USA,39.676911,-77.348565,016,032,5683,6476,2023-11-02,1552,L8,M,D
USA,39.676918,-77.348216,016,032,5684,6476,2023-11-02,1552,L8,M,D
USA,39.701953,-77.723779,016,032,4613,6353,2023-11-02,1552,L8,L,D
USA,39.702223,-77.72379,016,032,4613,6352,2023-11-02,1552,L8,H,D
USA,39.730254,-78.546303,016,032,2266,6166,2023-11-02,1552,L8,H,D
USA,39.730406,-78.546129,016,033,3377,800,2023-11-02,1552,L8,M,D
USA,39.730414,-78.546479,016,033,3376,800,2023-11-02,1552,L8,H,D
USA,39.730524,-78.546317,016,032,2266,6165,2023-11-02,1552,L8,H,D
USA,39.730676,-78.546119,016,033,3377,799,2023-11-02,1552,L8,M,D
USA,39.730684,-78.546469,016,033,3376,799,2023-11-02,1552,L8,M,D
USA,39.793349,-78.16843,016,032,3354,5973,2023-11-02,1552,L8,H,D
USA,39.813447,-77.717315,016,032,4644,5941,2023-11-02,1552,L8,M,D
USA,39.823861,-77.270845,016,032,5919,5938,2023-11-02,1552,L8,H,D
USA,39.826421,-77.599357,016,032,4982,5903,2023-11-02,1552,L8,H,D
USA,39.858215,-77.639481,016,032,4871,5782,2023-11-02,1552,L8,H,D
USA,39.858223,-77.63913,016,032,4872,5782,2023-11-02,1552,L8,H,D
USA,39.858485,-77.639491,016,032,4871,5781,2023-11-02,1552,L8,H,D
USA,39.858493,-77.639141,016,032,4872,5781,2023-11-02,1552,L8,H,D
USA,39.861094,-77.559286,016,032,5100,5778,2023-11-02,1552,L8,H,D
USA,39.947337,-77.130255,016,032,6331,5491,2023-11-02,1552,L8,H,D
USA,39.951246,-77.181646,016,032,6185,5473,2023-11-02,1552,L8,H,D
USA,39.958401,-79.099826,016,032,723,5254,2023-11-02,1552,L8,H,D
USA,39.958413,-79.099476,016,032,724,5254,2023-11-02,1552,L8,H,D
USA,39.958426,-79.099125,016,032,725,5254,2023-11-02,1552,L8,H,D
USA,39.997812,-79.023849,016,032,946,5118,2023-11-02,1552,L8,H,D
USA,40.13138,-78.198521,016,032,3313,4719,2023-11-02,1552,L8,H,D
USA,40.150562,-77.286624,016,032,5905,4728,2023-11-02,1552,L8,M,D
USA,40.150832,-77.286633,016,032,5905,4727,2023-11-02,1552,L8,H,D
USA,40.162513,-77.542749,016,032,5179,4664,2023-11-02,1552,L8,H,D
USA,40.261758,-78.825401,016,032,1553,4166,2023-11-02,1552,L8,M,D
USA,40.310822,-78.779467,016,032,1691,3990,2023-11-02,1552,L8,H,D
USA,40.310834,-78.779115,016,032,1692,3990,2023-11-02,1552,L8,M,D
USA,40.311104,-78.77913,016,032,1692,3989,2023-11-02,1552,L8,M,D
USA,40.332692,-77.508874,016,032,5293,4037,2023-11-02,1552,L8,L,D
USA,40.365019,-77.818134,016,032,4421,3891,2023-11-02,1552,L8,L,D
USA,40.373745,-78.237874,016,032,3234,3818,2023-11-02,1552,L8,M,D
USA,40.373755,-78.237521,016,032,3235,3818,2023-11-02,1552,L8,H,D
USA,40.374025,-78.237534,016,032,3235,3817,2023-11-02,1552,L8,H,D
USA,40.394846,-78.322642,016,032,2997,3731,2023-11-02,1552,L8,L,D
USA,40.395116,-78.322656,016,032,2997,3730,2023-11-02,1552,L8,H,D
USA,40.455604,-78.910309,016,032,1344,3438,2023-11-02,1552,L8,M,D
USA,40.47618,-76.850325,016,032,7169,3552,2023-11-02,1552,L8,L,D
USA,40.535882,-77.459773,016,032,5453,3289,2023-11-02,1552,L8,L,D
USA,40.541912,-77.158194,016,032,6305,3289,2023-11-02,1552,L8,M,D
USA,40.542176,-77.158556,016,032,6304,3288,2023-11-02,1552,L8,M,D
USA,40.542182,-77.158202,016,032,6305,3288,2023-11-02,1552,L8,H,D
USA,40.545274,-79.028857,016,032,1024,3091,2023-11-02,1552,L8,M,D
USA,40.561989,-77.348053,016,032,5771,3201,2023-11-02,1552,L8,H,D
USA,40.561996,-77.347699,016,032,5772,3201,2023-11-02,1552,L8,H,D
USA,40.562259,-77.348062,016,032,5771,3200,2023-11-02,1552,L8,H,D
USA,40.562266,-77.347708,016,032,5772,3200,2023-11-02,1552,L8,H,D
USA,40.591631,-77.579857,016,032,5120,3073,2023-11-02,1552,L8,H,D
USA,40.608675,-77.311038,016,032,5880,3031,2023-11-02,1552,L8,H,D
USA,40.608938,-77.311401,016,032,5879,3030,2023-11-02,1552,L8,H,D
USA,40.608945,-77.311047,016,032,5880,3030,2023-11-02,1552,L8,H,D
USA,40.614928,-78.631713,016,032,2156,2882,2023-11-02,1552,L8,M,D
USA,40.615197,-78.631728,016,032,2156,2881,2023-11-02,1552,L8,H,D
USA,40.634168,-77.346679,016,032,5782,2934,2023-11-02,1552,L8,L,D
USA,40.634438,-77.346688,016,032,5782,2933,2023-11-02,1552,L8,M,D
USA,40.642333,-78.932907,016,032,1311,2744,2023-11-02,1552,L8,M,D
USA,40.64523,-78.919244,016,032,1350,2735,2023-11-02,1552,L8,L,D
USA,40.6455,-78.91926,016,032,1350,2734,2023-11-02,1552,L8,L,D
USA,40.646908,-76.984534,016,032,6804,2912,2023-11-02,1552,L8,L,D
USA,40.734401,-77.00383,016,032,6757,2587,2023-11-02,1552,L8,L,D
USA,40.756787,-76.757868,016,032,7451,2519,2023-11-02,1552,L8,L,D
USA,40.756787,-76.757868,016,031,5981,7759,2023-11-02,1552,L8,M,D
